judge_name	subject_ID	word	feature	done	british
guyotTalbot	88	grass	bath	1	-1
guyotTalbot	88	water	flap	1	-1
guyotTalbot	88	hotter	rhotic	1	1
guyotTalbot	89	logs	lot	1	-1
guyotTalbot	89	grass	bath	1	-1
guyotTalbot	89	water	flap	1	-1
guyotTalbot	89	hotter	rhotic	1	-1
guyotTalbot	90	logs	lot	1	0
guyotTalbot	90	grass	bath	1	-1
guyotTalbot	90	water	flap	1	1
guyotTalbot	90	hotter	rhotic	1	1
guyotTalbot	91	logs	lot	1	1
guyotTalbot	91	grass	bath	1	-1
guyotTalbot	91	water	flap	1	-1
guyotTalbot	91	hotter	rhotic	1	-1
guyotTalbot	93	logs	lot	1	1
guyotTalbot	93	grass	bath	1	-1
guyotTalbot	93	water	flap	1	-1
guyotTalbot	93	hotter	rhotic	1	1
guyotTalbot	94	logs	lot	1	-1
guyotTalbot	94	grass	bath	1	-1
guyotTalbot	94	water	flap	1	1
guyotTalbot	94	hotter	rhotic	1	1
guyotTalbot	95	logs	lot	1	-1
guyotTalbot	95	grass	bath	1	-1
guyotTalbot	95	water	flap	1	-1
guyotTalbot	95	hotter	rhotic	1	-1
guyotTalbot	96	logs	lot	1	1
guyotTalbot	96	grass	bath	1	-1
guyotTalbot	96	water	flap	1	-1
guyotTalbot	96	hotter	rhotic	1	-1
guyotTalbot	97	logs	lot	1	1
guyotTalbot	97	grass	bath	1	-1
guyotTalbot	97	water	flap	1	-1
guyotTalbot	97	hotter	rhotic	1	1
guyotTalbot	98	logs	lot	1	1
guyotTalbot	98	grass	bath	1	-1
guyotTalbot	98	water	flap	1	-1
guyotTalbot	98	hotter	rhotic	1	1
guyotTalbot	99	logs	lot	1	1
guyotTalbot	99	grass	bath	1	-1
guyotTalbot	99	water	flap	1	-1
guyotTalbot	99	hotter	rhotic	1	-1
guyotTalbot	100	logs	lot	1	1
guyotTalbot	100	grass	bath	1	-1
guyotTalbot	100	water	flap	1	-1
guyotTalbot	100	hotter	rhotic	1	-1
guyotTalbot	101	logs	lot	1	1
guyotTalbot	101	grass	bath	1	-1
guyotTalbot	101	water	flap	1	-1
guyotTalbot	101	hotter	rhotic	1	-1
guyotTalbot	102	logs	lot	1	1
guyotTalbot	102	grass	bath	1	-1
guyotTalbot	102	water	flap	1	-1
guyotTalbot	102	hotter	rhotic	1	-1
guyotTalbot	103	logs	lot	1	1
guyotTalbot	103	grass	bath	1	-1
guyotTalbot	103	water	flap	1	1
guyotTalbot	103	hotter	rhotic	1	-1
guyotTalbot	104	logs	lot	1	0
guyotTalbot	104	grass	bath	1	-1
guyotTalbot	104	water	flap	1	-1
guyotTalbot	104	hotter	rhotic	1	1
guyotTalbot	106	logs	lot	1	-1
guyotTalbot	106	grass	bath	1	-1
guyotTalbot	106	water	flap	1	1
guyotTalbot	106	hotter	rhotic	1	-1
guyotTalbot	107	logs	lot	1	-1
guyotTalbot	107	grass	bath	1	0
guyotTalbot	107	water	flap	1	-1
guyotTalbot	107	hotter	rhotic	1	1
guyotTalbot	108	logs	lot	1	-1
guyotTalbot	108	grass	bath	1	-1
guyotTalbot	108	water	flap	1	-1
guyotTalbot	108	hotter	rhotic	1	-1
guyotTalbot	109	logs	lot	1	1
guyotTalbot	109	grass	bath	1	-1
guyotTalbot	109	water	flap	1	1
guyotTalbot	109	hotter	rhotic	1	-1
guyotTalbot	110	logs	lot	1	-1
guyotTalbot	110	grass	bath	1	-1
guyotTalbot	110	water	flap	1	1
guyotTalbot	110	hotter	rhotic	1	1
guyotTalbot	111	logs	lot	1	1
guyotTalbot	111	grass	bath	1	-1
guyotTalbot	111	water	flap	1	1
guyotTalbot	111	hotter	rhotic	1	1
guyotTalbot	113	logs	lot	1	-1
guyotTalbot	113	grass	bath	1	-1
guyotTalbot	113	water	flap	1	-1
guyotTalbot	113	hotter	rhotic	1	-1
guyotTalbot	114	logs	lot	1	-1
guyotTalbot	114	grass	bath	1	-1
guyotTalbot	114	water	flap	1	1
guyotTalbot	114	hotter	rhotic	1	1
guyotTalbot	116	logs	lot	1	1
guyotTalbot	116	grass	bath	1	-1
guyotTalbot	116	water	flap	1	1
guyotTalbot	116	hotter	rhotic	1	1
guyotTalbot	117	logs	lot	1	-1
guyotTalbot	117	grass	bath	1	-1
guyotTalbot	117	water	flap	1	-1
guyotTalbot	117	hotter	rhotic	1	-1
guyotTalbot	120	logs	lot	1	1
guyotTalbot	120	grass	bath	1	-1
guyotTalbot	120	water	flap	1	-1
guyotTalbot	120	hotter	rhotic	1	1
guyotTalbot	121	logs	lot	1	-1
guyotTalbot	121	grass	bath	1	-1
guyotTalbot	121	water	flap	1	-1
guyotTalbot	121	hotter	rhotic	1	-1
guyotTalbot	122	logs	lot	1	-1
guyotTalbot	122	grass	bath	1	-1
guyotTalbot	122	water	flap	1	1
guyotTalbot	122	hotter	rhotic	1	1
guyotTalbot	123	logs	lot	1	1
guyotTalbot	123	grass	bath	1	-1
guyotTalbot	123	water	flap	1	1
guyotTalbot	123	hotter	rhotic	1	-1
guyotTalbot	124	logs	lot	1	1
guyotTalbot	124	grass	bath	1	-1
guyotTalbot	124	water	flap	1	1
guyotTalbot	124	hotter	rhotic	1	1
guyotTalbot	125	logs	lot	1	1
guyotTalbot	125	grass	bath	1	-1
guyotTalbot	125	water	flap	1	1
guyotTalbot	125	hotter	rhotic	1	1
guyotTalbot	127	logs	lot	1	1
guyotTalbot	127	grass	bath	1	-1
guyotTalbot	127	water	flap	1	-1
guyotTalbot	127	hotter	rhotic	1	-1
guyotTalbot	128	logs	lot	1	1
guyotTalbot	128	grass	bath	1	1
guyotTalbot	128	water	flap	1	1
guyotTalbot	128	hotter	rhotic	1	1
guyotTalbot	131	logs	lot	1	1
guyotTalbot	131	grass	bath	1	-1
guyotTalbot	131	water	flap	1	-1
guyotTalbot	131	hotter	rhotic	1	-1
guyotTalbot	132	logs	lot	1	-1
guyotTalbot	132	grass	bath	1	-1
guyotTalbot	132	water	flap	1	-1
guyotTalbot	132	hotter	rhotic	1	-1
guyotTalbot	134	logs	lot	1	1
guyotTalbot	134	grass	bath	1	-1
guyotTalbot	134	water	flap	1	-1
guyotTalbot	134	hotter	rhotic	1	1
guyotTalbot	135	logs	lot	1	-1
guyotTalbot	135	grass	bath	1	-1
guyotTalbot	135	water	flap	1	-1
guyotTalbot	135	hotter	rhotic	1	-1
guyotTalbot	136	logs	lot	1	1
guyotTalbot	136	grass	bath	1	-1
guyotTalbot	136	water	flap	1	1
guyotTalbot	136	hotter	rhotic	1	1
guyotTalbot	137	logs	lot	1	0
guyotTalbot	137	grass	bath	1	1
guyotTalbot	137	water	flap	1	-1
guyotTalbot	137	hotter	rhotic	1	-1
guyotTalbot	139	logs	lot	1	1
guyotTalbot	139	grass	bath	1	-1
guyotTalbot	139	water	flap	1	-1
guyotTalbot	139	hotter	rhotic	1	1
guyotTalbot	140	logs	lot	1	1
guyotTalbot	140	grass	bath	1	-1
guyotTalbot	140	water	flap	1	-1
guyotTalbot	140	hotter	rhotic	1	-1
guyotTalbot	141	logs	lot	1	1
guyotTalbot	141	grass	bath	1	-1
guyotTalbot	141	water	flap	1	1
guyotTalbot	141	hotter	rhotic	1	-1
guyotTalbot	143	logs	lot	1	1
guyotTalbot	143	grass	bath	1	-1
guyotTalbot	143	water	flap	1	-1
guyotTalbot	143	hotter	rhotic	1	-1
guyotTalbot	144	logs	lot	1	1
guyotTalbot	144	grass	bath	1	-1
guyotTalbot	144	water	flap	1	1
guyotTalbot	144	hotter	rhotic	1	1
guyotTalbot	146	logs	lot	1	1
guyotTalbot	146	grass	bath	1	-1
guyotTalbot	146	water	flap	1	1
guyotTalbot	146	hotter	rhotic	1	-1
guyotTalbot	148	logs	lot	1	1
guyotTalbot	148	grass	bath	1	-1
guyotTalbot	148	water	flap	1	0
guyotTalbot	148	hotter	rhotic	1	-1
guyotTalbot	149	logs	lot	1	1
guyotTalbot	149	grass	bath	1	-1
guyotTalbot	149	water	flap	1	1
guyotTalbot	149	hotter	rhotic	1	1
guyotTalbot	151	logs	lot	1	-1
guyotTalbot	151	grass	bath	1	-1
guyotTalbot	151	water	flap	1	-1
guyotTalbot	151	hotter	rhotic	1	-1
guyotTalbot	152	logs	lot	1	1
guyotTalbot	152	grass	bath	1	-1
guyotTalbot	152	water	flap	1	-1
guyotTalbot	152	hotter	rhotic	1	-1
guyotTalbot	153	logs	lot	1	1
guyotTalbot	153	grass	bath	1	-1
guyotTalbot	153	water	flap	1	1
guyotTalbot	153	hotter	rhotic	1	-1
guyotTalbot	154	logs	lot	1	1
guyotTalbot	154	grass	bath	1	-1
guyotTalbot	154	water	flap	1	1
guyotTalbot	154	hotter	rhotic	1	1
guyotTalbot	155	logs	lot	1	1
guyotTalbot	155	grass	bath	1	-1
guyotTalbot	155	water	flap	1	1
guyotTalbot	155	hotter	rhotic	1	-1
guyotTalbot	156	logs	lot	1	1
guyotTalbot	156	grass	bath	1	-1
guyotTalbot	156	water	flap	1	-1
guyotTalbot	156	hotter	rhotic	1	-1
guyotTalbot	157	logs	lot	1	1
guyotTalbot	157	grass	bath	1	1
guyotTalbot	157	water	flap	1	1
guyotTalbot	157	hotter	rhotic	1	1
guyotTalbot	158	logs	lot	1	-1
guyotTalbot	158	grass	bath	1	1
guyotTalbot	158	water	flap	1	-1
guyotTalbot	158	hotter	rhotic	1	-1
guyotTalbot	159	logs	lot	1	1
guyotTalbot	159	grass	bath	1	-1
guyotTalbot	159	water	flap	1	1
guyotTalbot	159	hotter	rhotic	1	1
guyotTalbot	160	logs	lot	1	1
guyotTalbot	160	grass	bath	1	-1
guyotTalbot	160	water	flap	1	-1
guyotTalbot	160	hotter	rhotic	1	-1
guyotTalbot	161	logs	lot	1	1
guyotTalbot	161	grass	bath	1	0
guyotTalbot	161	water	flap	1	1
guyotTalbot	161	hotter	rhotic	1	-1
guyotTalbot	162	logs	lot	1	1
guyotTalbot	162	grass	bath	1	-1
guyotTalbot	162	water	flap	1	-1
guyotTalbot	162	hotter	rhotic	1	-1
guyotTalbot	163	logs	lot	1	-1
guyotTalbot	163	grass	bath	1	-1
guyotTalbot	163	water	flap	1	-1
guyotTalbot	163	hotter	rhotic	1	-1
guyotTalbot	164	logs	lot	1	-1
guyotTalbot	164	grass	bath	1	-1
guyotTalbot	164	water	flap	1	-1
guyotTalbot	164	hotter	rhotic	1	-1
guyotTalbot	165	logs	lot	1	1
guyotTalbot	165	grass	bath	1	-1
guyotTalbot	165	water	flap	1	-1
guyotTalbot	165	hotter	rhotic	1	1
guyotTalbot	166	logs	lot	1	1
guyotTalbot	166	grass	bath	1	-1
guyotTalbot	166	water	flap	1	-1
guyotTalbot	166	hotter	rhotic	1	-1
guyotTalbot	167	logs	lot	1	-1
guyotTalbot	167	grass	bath	1	-1
guyotTalbot	167	water	flap	1	-1
guyotTalbot	167	hotter	rhotic	1	-1
guyotTalbot	168	logs	lot	1	1
guyotTalbot	168	grass	bath	1	-1
guyotTalbot	168	water	flap	1	1
guyotTalbot	168	hotter	rhotic	1	1
guyotTalbot	169	logs	lot	1	1
guyotTalbot	169	grass	bath	1	-1
guyotTalbot	169	water	flap	1	1
guyotTalbot	169	hotter	rhotic	1	-1
guyotTalbot	170	logs	lot	1	-1
guyotTalbot	170	grass	bath	1	-1
guyotTalbot	170	water	flap	1	1
guyotTalbot	170	hotter	rhotic	1	-1
guyotTalbot	171	logs	lot	1	1
guyotTalbot	171	grass	bath	1	-1
guyotTalbot	171	water	flap	1	-1
guyotTalbot	171	hotter	rhotic	1	1
guyotTalbot	172	logs	lot	1	1
guyotTalbot	172	grass	bath	1	-1
guyotTalbot	172	water	flap	1	1
guyotTalbot	172	hotter	rhotic	1	1
guyotTalbot	173	logs	lot	1	0
guyotTalbot	173	grass	bath	1	-1
guyotTalbot	173	water	flap	1	-1
guyotTalbot	173	hotter	rhotic	1	1
guyotTalbot	174	logs	lot	1	-1
guyotTalbot	174	grass	bath	1	-1
guyotTalbot	174	water	flap	1	-1
guyotTalbot	174	hotter	rhotic	1	-1
guyotTalbot	175	logs	lot	1	1
guyotTalbot	175	grass	bath	1	-1
guyotTalbot	175	water	flap	1	-1
guyotTalbot	175	hotter	rhotic	1	-1
guyotTalbot	176	logs	lot	1	1
guyotTalbot	176	grass	bath	1	-1
guyotTalbot	176	water	flap	1	-1
guyotTalbot	176	hotter	rhotic	1	1
guyotTalbot	177	logs	lot	1	1
guyotTalbot	177	grass	bath	1	-1
guyotTalbot	177	water	flap	1	-1
guyotTalbot	177	hotter	rhotic	1	-1
guyotTalbot	178	logs	lot	1	-1
guyotTalbot	178	grass	bath	1	-1
guyotTalbot	178	water	flap	1	-1
guyotTalbot	178	hotter	rhotic	1	-1
guyotTalbot	180	logs	lot	1	1
guyotTalbot	180	grass	bath	1	-1
guyotTalbot	180	water	flap	1	-1
guyotTalbot	180	hotter	rhotic	1	-1
guyotTalbot	182	logs	lot	1	-1
guyotTalbot	182	grass	bath	1	-1
guyotTalbot	182	water	flap	1	-1
guyotTalbot	182	hotter	rhotic	1	-1
guyotTalbot	183	logs	lot	1	1
guyotTalbot	183	grass	bath	1	-1
guyotTalbot	183	water	flap	1	-1
guyotTalbot	183	hotter	rhotic	1	-1
guyotTalbot	184	logs	lot	1	1
guyotTalbot	184	grass	bath	1	-1
guyotTalbot	184	water	flap	1	-1
guyotTalbot	184	hotter	rhotic	1	-1
guyotTalbot	185	logs	lot	1	1
guyotTalbot	185	grass	bath	1	1
guyotTalbot	185	water	flap	1	1
guyotTalbot	185	hotter	rhotic	1	1
guyotTalbot	186	logs	lot	1	1
guyotTalbot	186	grass	bath	1	-1
guyotTalbot	186	water	flap	1	1
guyotTalbot	186	hotter	rhotic	1	1
guyotTalbot	187	logs	lot	1	1
guyotTalbot	187	grass	bath	1	-1
guyotTalbot	187	water	flap	1	0
guyotTalbot	187	hotter	rhotic	1	-1
guyotTalbot	188	logs	lot	1	1
guyotTalbot	188	grass	bath	1	1
guyotTalbot	188	water	flap	1	-1
guyotTalbot	188	hotter	rhotic	1	-1
guyotTalbot	189	logs	lot	1	1
guyotTalbot	189	grass	bath	1	-1
guyotTalbot	189	water	flap	1	-1
guyotTalbot	189	hotter	rhotic	1	-1
guyotTalbot	191	logs	lot	1	1
guyotTalbot	191	grass	bath	1	-1
guyotTalbot	191	water	flap	1	1
guyotTalbot	191	hotter	rhotic	1	1
guyotTalbot	192	logs	lot	1	1
guyotTalbot	192	grass	bath	1	1
guyotTalbot	192	water	flap	1	1
guyotTalbot	192	hotter	rhotic	1	1
guyotTalbot	204	logs	lot	1	1
guyotTalbot	204	grass	bath	1	-1
guyotTalbot	204	water	flap	1	-1
guyotTalbot	204	hotter	rhotic	1	-1
guyotTalbot	205	logs	lot	1	1
guyotTalbot	205	grass	bath	1	1
guyotTalbot	205	water	flap	1	1
guyotTalbot	205	hotter	rhotic	1	1
guyotTalbot	206	logs	lot	1	1
guyotTalbot	206	grass	bath	1	-1
guyotTalbot	206	water	flap	1	-1
guyotTalbot	206	hotter	rhotic	1	-1
guyotTalbot	207	logs	lot	1	1
guyotTalbot	207	grass	bath	1	1
guyotTalbot	207	water	flap	1	1
guyotTalbot	207	hotter	rhotic	1	1
guyotTalbot	208	logs	lot	1	1
guyotTalbot	208	grass	bath	1	1
guyotTalbot	208	water	flap	1	1
guyotTalbot	208	hotter	rhotic	1	1
guyotTalbot	209	logs	lot	1	-1
guyotTalbot	209	grass	bath	1	-1
guyotTalbot	209	water	flap	1	-1
guyotTalbot	209	hotter	rhotic	1	-1
guyotTalbot	210	logs	lot	1	0
guyotTalbot	210	grass	bath	1	-1
guyotTalbot	210	water	flap	1	1
guyotTalbot	210	hotter	rhotic	1	1
guyotTalbot	211	logs	lot	1	1
guyotTalbot	211	grass	bath	1	-1
guyotTalbot	211	water	flap	1	1
guyotTalbot	211	hotter	rhotic	1	1
guyotTalbot	212	logs	lot	1	1
guyotTalbot	212	grass	bath	1	-1
guyotTalbot	212	water	flap	1	1
guyotTalbot	212	hotter	rhotic	1	1
guyotTalbot	213	logs	lot	1	-1
guyotTalbot	213	grass	bath	1	-1
guyotTalbot	213	water	flap	1	-1
guyotTalbot	213	hotter	rhotic	1	-1
guyotTalbot	214	logs	lot	1	1
guyotTalbot	214	grass	bath	1	-1
guyotTalbot	214	water	flap	1	-1
guyotTalbot	214	hotter	rhotic	1	-1
guyotTalbot	215	logs	lot	1	1
guyotTalbot	215	grass	bath	1	-1
guyotTalbot	215	water	flap	1	1
guyotTalbot	215	hotter	rhotic	1	-1
guyotTalbot	216	logs	lot	1	1
guyotTalbot	216	grass	bath	1	1
guyotTalbot	216	water	flap	1	-1
guyotTalbot	216	hotter	rhotic	1	-1
guyotTalbot	217	logs	lot	1	1
guyotTalbot	217	grass	bath	1	-1
guyotTalbot	217	water	flap	1	1
guyotTalbot	217	hotter	rhotic	1	1
guyotTalbot	218	logs	lot	1	-1
guyotTalbot	218	grass	bath	1	-1
guyotTalbot	218	water	flap	1	-1
guyotTalbot	218	hotter	rhotic	1	-1
guyotTalbot	219	logs	lot	1	-1
guyotTalbot	219	grass	bath	1	-1
guyotTalbot	219	water	flap	1	-1
guyotTalbot	219	hotter	rhotic	1	-1
guyotTalbot	220	logs	lot	1	-1
guyotTalbot	220	grass	bath	1	-1
guyotTalbot	220	water	flap	1	-1
guyotTalbot	220	hotter	rhotic	1	-1
guyotTalbot	221	logs	lot	1	1
guyotTalbot	221	grass	bath	1	-1
guyotTalbot	221	water	flap	1	1
guyotTalbot	221	hotter	rhotic	1	1
guyotTalbot	222	logs	lot	1	-1
guyotTalbot	222	grass	bath	1	-1
guyotTalbot	222	water	flap	1	1
guyotTalbot	222	hotter	rhotic	1	1
guyotTalbot	223	logs	lot	1	-1
guyotTalbot	223	grass	bath	1	-1
guyotTalbot	223	water	flap	1	1
guyotTalbot	223	hotter	rhotic	1	1
guyotTalbot	224	logs	lot	1	1
guyotTalbot	224	grass	bath	1	-1
guyotTalbot	224	water	flap	1	-1
guyotTalbot	224	hotter	rhotic	1	-1
guyotTalbot	225	logs	lot	1	1
guyotTalbot	225	grass	bath	1	-1
guyotTalbot	225	water	flap	1	1
guyotTalbot	225	hotter	rhotic	1	1
guyotTalbot	226	logs	lot	1	-1
guyotTalbot	226	grass	bath	1	-1
guyotTalbot	226	water	flap	1	1
guyotTalbot	226	hotter	rhotic	1	1
guyotTalbot	227	logs	lot	1	1
guyotTalbot	227	grass	bath	1	-1
guyotTalbot	227	water	flap	1	1
guyotTalbot	227	hotter	rhotic	1	1
guyotTalbot	228	logs	lot	1	0
guyotTalbot	228	grass	bath	1	-1
guyotTalbot	228	water	flap	1	1
guyotTalbot	228	hotter	rhotic	1	1
guyotTalbot	229	logs	lot	1	-1
guyotTalbot	229	grass	bath	1	-1
guyotTalbot	229	water	flap	1	-1
guyotTalbot	229	hotter	rhotic	1	-1
guyotTalbot	230	logs	lot	1	1
guyotTalbot	230	grass	bath	1	-1
guyotTalbot	230	water	flap	1	-1
guyotTalbot	230	hotter	rhotic	1	-1
guyotTalbot	231	logs	lot	1	1
guyotTalbot	231	grass	bath	1	-1
guyotTalbot	231	water	flap	1	-1
guyotTalbot	231	hotter	rhotic	1	0
guyotTalbot	232	logs	lot	1	-1
guyotTalbot	232	grass	bath	1	-1
guyotTalbot	232	water	flap	1	1
guyotTalbot	232	hotter	rhotic	1	1
guyotTalbot	233	logs	lot	1	1
guyotTalbot	233	grass	bath	1	-1
guyotTalbot	233	water	flap	1	1
guyotTalbot	233	hotter	rhotic	1	1
guyotTalbot	234	logs	lot	1	1
guyotTalbot	234	grass	bath	1	-1
guyotTalbot	234	water	flap	1	1
guyotTalbot	234	hotter	rhotic	1	1
guyotTalbot	235	logs	lot	1	1
guyotTalbot	235	grass	bath	1	1
guyotTalbot	235	water	flap	1	-1
guyotTalbot	235	hotter	rhotic	1	1
guyotTalbot	236	logs	lot	1	-1
guyotTalbot	236	grass	bath	1	-1
guyotTalbot	236	water	flap	1	1
guyotTalbot	236	hotter	rhotic	1	1
guyotTalbot	237	logs	lot	1	1
guyotTalbot	237	grass	bath	1	-1
guyotTalbot	237	water	flap	1	-1
guyotTalbot	237	hotter	rhotic	1	-1
guyotTalbot	238	logs	lot	1	1
guyotTalbot	238	grass	bath	1	-1
guyotTalbot	238	water	flap	1	1
guyotTalbot	238	hotter	rhotic	1	1
guyotTalbot	239	logs	lot	1	1
guyotTalbot	239	grass	bath	1	1
guyotTalbot	239	water	flap	1	-1
guyotTalbot	239	hotter	rhotic	1	1
guyotTalbot	240	logs	lot	1	1
guyotTalbot	240	grass	bath	1	-1
guyotTalbot	240	water	flap	1	-1
guyotTalbot	240	hotter	rhotic	1	-1
guyotTalbot	241	logs	lot	1	1
guyotTalbot	241	grass	bath	1	-1
guyotTalbot	241	water	flap	1	-1
guyotTalbot	241	hotter	rhotic	1	-1
guyotTalbot	242	logs	lot	1	1
guyotTalbot	242	grass	bath	1	1
guyotTalbot	242	water	flap	1	1
guyotTalbot	242	hotter	rhotic	1	1
guyotTalbot	243	logs	lot	1	1
guyotTalbot	243	grass	bath	1	1
guyotTalbot	243	water	flap	1	-1
guyotTalbot	243	hotter	rhotic	1	1
guyotTalbot	244	logs	lot	1	1
guyotTalbot	244	grass	bath	1	-1
guyotTalbot	244	water	flap	1	1
guyotTalbot	244	hotter	rhotic	1	1
guyotTalbot	245	logs	lot	1	-1
guyotTalbot	245	grass	bath	1	-1
guyotTalbot	245	water	flap	1	-1
guyotTalbot	245	hotter	rhotic	1	-1
guyotTalbot	246	logs	lot	1	1
guyotTalbot	246	grass	bath	1	-1
guyotTalbot	246	water	flap	1	-1
guyotTalbot	246	hotter	rhotic	1	-1
guyotTalbot	247	logs	lot	1	0
guyotTalbot	247	grass	bath	1	-1
guyotTalbot	247	water	flap	1	-1
guyotTalbot	247	hotter	rhotic	1	-1
guyotTalbot	248	logs	lot	1	1
guyotTalbot	248	grass	bath	1	1
guyotTalbot	248	water	flap	1	-1
guyotTalbot	248	hotter	rhotic	1	-1
guyotTalbot	249	logs	lot	1	1
guyotTalbot	249	grass	bath	1	-1
guyotTalbot	249	water	flap	1	-1
guyotTalbot	249	hotter	rhotic	1	1
guyotTalbot	250	logs	lot	1	-1
guyotTalbot	250	grass	bath	1	-1
guyotTalbot	250	water	flap	1	-1
guyotTalbot	250	hotter	rhotic	1	-1
guyotTalbot	251	logs	lot	1	1
guyotTalbot	251	grass	bath	1	-1
guyotTalbot	251	water	flap	1	1
guyotTalbot	251	hotter	rhotic	1	1
guyotTalbot	252	logs	lot	1	1
guyotTalbot	252	grass	bath	1	1
guyotTalbot	252	water	flap	1	1
guyotTalbot	252	hotter	rhotic	1	1
guyotTalbot	253	logs	lot	1	1
guyotTalbot	253	grass	bath	1	-1
guyotTalbot	253	water	flap	1	-1
guyotTalbot	253	hotter	rhotic	1	-1
guyotTalbot	254	logs	lot	1	1
guyotTalbot	254	grass	bath	1	-1
guyotTalbot	254	water	flap	1	-1
guyotTalbot	254	hotter	rhotic	1	-1
guyotTalbot	255	logs	lot	1	0
guyotTalbot	255	grass	bath	1	-1
guyotTalbot	255	water	flap	1	1
guyotTalbot	255	hotter	rhotic	1	1
guyotTalbot	256	logs	lot	1	1
guyotTalbot	256	grass	bath	1	-1
guyotTalbot	256	water	flap	1	-1
guyotTalbot	256	hotter	rhotic	1	-1
guyotTalbot	257	logs	lot	1	1
guyotTalbot	257	grass	bath	1	-1
guyotTalbot	257	water	flap	1	-1
guyotTalbot	257	hotter	rhotic	1	-1
guyotTalbot	258	logs	lot	1	1
guyotTalbot	258	grass	bath	1	-1
guyotTalbot	258	water	flap	1	-1
guyotTalbot	258	hotter	rhotic	1	1
guyotTalbot	259	logs	lot	1	1
guyotTalbot	259	grass	bath	1	-1
guyotTalbot	259	water	flap	1	1
guyotTalbot	259	hotter	rhotic	1	0
guyotTalbot	260	logs	lot	1	1
guyotTalbot	260	grass	bath	1	-1
guyotTalbot	260	water	flap	1	-1
guyotTalbot	260	hotter	rhotic	1	-1
guyotTalbot	261	logs	lot	1	1
guyotTalbot	261	grass	bath	1	-1
guyotTalbot	261	water	flap	1	-1
guyotTalbot	261	hotter	rhotic	1	-1
guyotTalbot	262	logs	lot	1	1
guyotTalbot	262	grass	bath	1	-1
guyotTalbot	262	water	flap	1	-1
guyotTalbot	262	hotter	rhotic	1	0
guyotTalbot	263	logs	lot	1	1
guyotTalbot	263	grass	bath	1	-1
guyotTalbot	263	water	flap	1	1
guyotTalbot	263	hotter	rhotic	1	1
guyotTalbot	264	logs	lot	1	1
guyotTalbot	264	grass	bath	1	1
guyotTalbot	264	water	flap	1	1
guyotTalbot	264	hotter	rhotic	1	1
guyotTalbot	265	logs	lot	1	1
guyotTalbot	265	grass	bath	1	-1
guyotTalbot	265	water	flap	1	-1
guyotTalbot	265	hotter	rhotic	1	1
guyotTalbot	266	logs	lot	1	1
guyotTalbot	266	grass	bath	1	-1
guyotTalbot	266	water	flap	1	1
guyotTalbot	266	hotter	rhotic	1	1
guyotTalbot	267	logs	lot	1	1
guyotTalbot	267	grass	bath	1	-1
guyotTalbot	267	water	flap	1	-1
guyotTalbot	267	hotter	rhotic	1	-1
guyotTalbot	268	logs	lot	1	1
guyotTalbot	268	grass	bath	1	-1
guyotTalbot	268	water	flap	1	1
guyotTalbot	268	hotter	rhotic	1	1
guyotTalbot	269	logs	lot	1	-1
guyotTalbot	269	grass	bath	1	-1
guyotTalbot	269	water	flap	1	-1
guyotTalbot	269	hotter	rhotic	1	1
guyotTalbot	270	logs	lot	1	1
guyotTalbot	270	grass	bath	1	-1
guyotTalbot	270	water	flap	1	-1
guyotTalbot	270	hotter	rhotic	1	-1
guyotTalbot	271	logs	lot	1	-1
guyotTalbot	271	grass	bath	1	-1
guyotTalbot	271	water	flap	1	-1
guyotTalbot	271	hotter	rhotic	1	-1
guyotTalbot	272	logs	lot	1	1
guyotTalbot	272	grass	bath	1	-1
guyotTalbot	272	water	flap	1	1
guyotTalbot	272	hotter	rhotic	1	1
guyotTalbot	273	logs	lot	1	1
guyotTalbot	273	grass	bath	1	-1
guyotTalbot	273	water	flap	1	-1
guyotTalbot	273	hotter	rhotic	1	-1
guyotTalbot	274	logs	lot	1	1
guyotTalbot	274	grass	bath	1	-1
guyotTalbot	274	water	flap	1	-1
guyotTalbot	274	hotter	rhotic	1	1
guyotTalbot	275	logs	lot	1	-1
guyotTalbot	275	grass	bath	1	-1
guyotTalbot	275	water	flap	1	-1
guyotTalbot	275	hotter	rhotic	1	-1
guyotTalbot	276	logs	lot	1	-1
guyotTalbot	276	grass	bath	1	-1
guyotTalbot	276	water	flap	1	-1
guyotTalbot	276	hotter	rhotic	1	-1
guyotTalbot	277	logs	lot	1	1
guyotTalbot	277	grass	bath	1	-1
guyotTalbot	277	water	flap	1	1
guyotTalbot	277	hotter	rhotic	1	1
guyotTalbot	278	logs	lot	1	1
guyotTalbot	278	grass	bath	1	-1
guyotTalbot	278	water	flap	1	-1
guyotTalbot	278	hotter	rhotic	1	-1
guyotTalbot	279	logs	lot	1	1
guyotTalbot	279	grass	bath	1	-1
guyotTalbot	279	water	flap	1	0
guyotTalbot	279	hotter	rhotic	1	1
guyotTalbot	280	logs	lot	1	1
guyotTalbot	280	grass	bath	1	1
guyotTalbot	280	water	flap	1	0
guyotTalbot	280	hotter	rhotic	1	-1
guyotTalbot	281	logs	lot	1	1
guyotTalbot	281	grass	bath	1	-1
guyotTalbot	281	water	flap	1	1
guyotTalbot	281	hotter	rhotic	1	-1
guyotTalbot	282	logs	lot	1	1
guyotTalbot	282	grass	bath	1	-1
guyotTalbot	282	water	flap	1	1
guyotTalbot	282	hotter	rhotic	1	0
guyotTalbot	283	logs	lot	1	1
